id,label,code
87c238a1-0fa7-4efd-bba6-afc07fa421d6,ABDOMINAL AORTA ANEURYSM RUPTURED,I713
c0f56653-b4f3-45e6-b268-d487fb9e10cf,ABDOMINAL AORTA ANEURYSM THROMBOSIS,I714
93992a8c-10a9-4b53-b014-31b786a5910e,ABDOMINAL AORTA ANEURYSMECTOMY,Y838
67177250-f468-4206-b125-aba4b4122130,ABDOMINAL AORTA ARTERY RUPTURED,I713
6f2a4437-1bed-4c55-aaff-1ff5dde2df39,ABDOMINAL AORTA ATHEROSCLEROSIS,I700
388736dd-dfd1-48a0-9f68-34ff05039be6,ABDOMINAL AORTA BLUNT FORCE TRAUMA,S350
262e8162-ce8a-4099-9b9c-441b5c640073,abdominal aorta crushed,S350
0d1bb9e3-b1e1-4b19-bb00-5687b7d60c49,ABDOMINAL AORTA CRUSHING INJURY,S350
f40c1a4a-2a15-4684-a6e1-91720c180fae,ABDOMINAL AORTA DISSECTION,I710
0d150af6-fdb5-4d36-9b6f-5be7f72ce816,ABDOMINAL AORTA GRAFT,Y832
d623b963-0082-48dc-8091-055f7e6f5dbe,ABDOMINAL AORTA GUNSHOT WOUND,S350
86733626-a1c2-44e6-9a6c-5c5d63d920f2,ABDOMINAL AORTA HAEMATOMA,S350
3e6e6a5c-0ae9-4e24-91f7-6949d5c314c4,ABDOMINAL AORTA INCISED WOUND,S350
fb83953f-b00e-47ee-9086-3badadf9ca90,ABDOMINAL AORTA INFARCTION,I740
6d7e5d6b-3041-48b0-a1ee-a26d858bb5ba,ABDOMINAL AORTA INJURY,S350
4f11ff59-d767-4889-9b8d-a7ac60c7109c,ABDOMINAL AORTA LACERATION,S350
6f8f55b3-00d9-4866-838f-9398cd459981,ABDOMINAL AORTA OBSTRUCTION,I350
8cc55bf8-fa53-4a31-9aad-64685da92c65,ABDOMINAL AORTA OCCLUSION,I740
fcd67763-b092-4a95-bcf8-a29ce701e4a1,abdominal aorta operation,Y839
a48e5fc3-b291-48fa-a62b-849ac581d53b,ABDOMINAL AORTA PENETRATING WOUND,S350
2e5509a7-a459-4dea-9faf-82e1147b954d,ABDOMINAL AORTA PSEUDOANEURYSM RUPTURED,I713
c8207830-bd95-4d3a-86e5-0dc563aafd04,ABDOMINAL AORTA STAB WOUND,S350
adf2dda1-bb9c-4051-b858-8d4e99beb8ba,abdominal aorta thrombectomy,Y838
28921cc5-8a4b-4bae-96cd-2007874497ce,ABDOMINAL AORTA THROMBOSIS,I740
3bbba7c5-61f8-4e3c-a715-dbcf814f08e8,ABDOMINAL AORTA TRANSECTED,S350
8d4e6213-c64e-4a55-90cf-3243cadc0526,ABDOMINAL AORTA TRAUMA,S350
4f171333-7589-443f-aa3e-2b90d3704349,ABDOMINAL AORTA VASCULAR OCCLUSION,I740
8ed23e97-fa2d-4996-9872-e0bff6445121,ABDOMINAL AORTIC ANASTOMOSIS,Y832
